"ID_Predators_individuals","ID_species","Lifestage","Sex","Length","stomach_part","number_of_prey","total_weight_g","latin_name","ID_sampling","station_name","dates","aggregated.dates","key.to.environment","corresponding.benthic.date","time.difference","temperature","Salinity"
8506,1,1,10,32,"Vorderdarm oder Magen",1,10,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8506,1,1,10,32,"Vorderdarm oder Magen",1,135,"Pisces spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8506,1,1,10,32,"Vorderdarm oder Magen",NA,103,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8506,1,1,10,32,"Vorderdarm oder Magen",1,172,"Limanda limanda",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8507,1,1,10,33,"Vorderdarm oder Magen",204,434,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8507,1,1,10,33,"Vorderdarm oder Magen",2,27,"Pectinaria koreni",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8507,1,1,10,33,"Vorderdarm oder Magen",NA,54,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8508,1,1,10,16,"Vorderdarm oder Magen",45,86,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8508,1,1,10,16,"Vorderdarm oder Magen",1,1,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8508,1,1,10,16,"Vorderdarm oder Magen",NA,22,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8509,1,1,10,16,"Vorderdarm oder Magen",NA,6,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8509,1,1,10,16,"Vorderdarm oder Magen",32,63,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8510,1,1,10,15,"Vorderdarm oder Magen",1,6,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8510,1,1,10,15,"Vorderdarm oder Magen",2,2,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8510,1,1,10,15,"Vorderdarm oder Magen",NA,22,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8511,1,1,10,16,"Vorderdarm oder Magen",NA,13,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8511,1,1,10,16,"Vorderdarm oder Magen",46,83,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8512,1,1,10,17,"Vorderdarm oder Magen",22,39,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8512,1,1,10,17,"Vorderdarm oder Magen",1,2,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8512,1,1,10,17,"Vorderdarm oder Magen",NA,9,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8513,1,1,20,17,"Vorderdarm oder Magen",34,62,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8513,1,1,20,17,"Vorderdarm oder Magen",NA,16,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8513,1,1,20,17,"Vorderdarm oder Magen",1,18,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8514,1,1,10,17,"Vorderdarm oder Magen",25,41,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8514,1,1,10,17,"Vorderdarm oder Magen",1,48,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8514,1,1,10,17,"Vorderdarm oder Magen",1,9,"Other Polychaeta ",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8514,1,1,10,17,"Vorderdarm oder Magen",NA,22,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8515,1,1,20,17,"Vorderdarm oder Magen",36,70,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8515,1,1,20,17,"Vorderdarm oder Magen",NA,20,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8516,1,1,10,17,"Vorderdarm oder Magen",18,39,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8516,1,1,10,17,"Vorderdarm oder Magen",NA,2,"Aphroditidae spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8516,1,1,10,17,"Vorderdarm oder Magen",1,17,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8516,1,1,10,17,"Vorderdarm oder Magen",NA,16,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8517,1,1,10,17,"Vorderdarm oder Magen",35,78,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8517,1,1,10,17,"Vorderdarm oder Magen",NA,3,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8517,1,1,10,17,"Vorderdarm oder Magen",1,16,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8518,1,1,20,18,"Vorderdarm oder Magen",1,1,"Macoma spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8518,1,1,20,18,"Vorderdarm oder Magen",53,110,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8518,1,1,20,18,"Vorderdarm oder Magen",1,13,"Anaitides spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8518,1,1,20,18,"Vorderdarm oder Magen",NA,38,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8519,1,1,20,18,"Vorderdarm oder Magen",2,4,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8519,1,1,20,18,"Vorderdarm oder Magen",NA,25,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8520,1,1,10,18,"Vorderdarm oder Magen",28,66,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8520,1,1,10,18,"Vorderdarm oder Magen",1,5,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8520,1,1,10,18,"Vorderdarm oder Magen",2,49,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8520,1,1,10,18,"Vorderdarm oder Magen",NA,27,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8521,1,1,10,20,"Vorderdarm oder Magen",73,150,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8521,1,1,10,20,"Vorderdarm oder Magen",NA,25,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8522,1,1,10,20,"Vorderdarm oder Magen",59,114,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8522,1,1,10,20,"Vorderdarm oder Magen",1,8,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8522,1,1,10,20,"Vorderdarm oder Magen",NA,13,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8523,1,1,20,21,"Vorderdarm oder Magen",70,174,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8523,1,1,20,21,"Vorderdarm oder Magen",1,106,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8523,1,1,20,21,"Vorderdarm oder Magen",1,2,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8523,1,1,20,21,"Vorderdarm oder Magen",NA,47,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8523,1,1,20,21,"Vorderdarm oder Magen",1,100,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8524,1,1,20,21,"Vorderdarm oder Magen",1,34,"Cyprina islandica",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8524,1,1,20,21,"Vorderdarm oder Magen",7,13,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8524,1,1,20,21,"Vorderdarm oder Magen",2,12,"Pectinaria koreni",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8524,1,1,20,21,"Vorderdarm oder Magen",NA,24,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8525,1,1,20,23,"Vorderdarm oder Magen",150,327,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8525,1,1,20,23,"Vorderdarm oder Magen",1,19,"Anaitides spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8525,1,1,20,23,"Vorderdarm oder Magen",3,28,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8525,1,1,20,23,"Vorderdarm oder Magen",NA,83,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8525,1,1,20,23,"Vorderdarm oder Magen",2,2,"Other Polychaeta ",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8526,1,1,10,23,"Vorderdarm oder Magen",169,351,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8526,1,1,10,23,"Vorderdarm oder Magen",NA,10,"Unidentified Polychaeta remains",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8526,1,1,10,23,"Vorderdarm oder Magen",6,68,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8526,1,1,10,23,"Vorderdarm oder Magen",NA,47,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8526,1,1,10,23,"Vorderdarm oder Magen",1,197,"Pisces spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8527,1,1,20,24,"Vorderdarm oder Magen",67,140,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8527,1,1,20,24,"Vorderdarm oder Magen",NA,21,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8527,1,1,20,24,"Vorderdarm oder Magen",NA,23,"Aphroditidae spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8528,1,1,20,25,"Vorderdarm oder Magen",79,191,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8528,1,1,20,25,"Vorderdarm oder Magen",1,7,"Anaitides spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8528,1,1,20,25,"Vorderdarm oder Magen",4,31,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8528,1,1,20,25,"Vorderdarm oder Magen",3,37,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8528,1,1,20,25,"Vorderdarm oder Magen",1,144,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8528,1,1,20,25,"Vorderdarm oder Magen",NA,56,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8529,1,1,10,26,"Vorderdarm oder Magen",193,387,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8529,1,1,10,26,"Vorderdarm oder Magen",1,4,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8529,1,1,10,26,"Vorderdarm oder Magen",2,34,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8529,1,1,10,26,"Vorderdarm oder Magen",NA,107,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8530,1,1,10,26,"Vorderdarm oder Magen",1,2,"Abra alba",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8530,1,1,10,26,"Vorderdarm oder Magen",87,192,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8530,1,1,10,26,"Vorderdarm oder Magen",1,2,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8530,1,1,10,26,"Vorderdarm oder Magen",1,48,"Pleuronectiformes spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8530,1,1,10,26,"Vorderdarm oder Magen",NA,36,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8531,1,3,10,27,"Vorderdarm oder Magen",218,487,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8531,1,3,10,27,"Vorderdarm oder Magen",1,9,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8531,1,3,10,27,"Vorderdarm oder Magen",1,5,"Other Polychaeta ",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8531,1,3,10,27,"Vorderdarm oder Magen",NA,45,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8531,1,3,10,27,"Vorderdarm oder Magen",1,41,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8531,1,3,10,27,"Vorderdarm oder Magen",NA,15,"Unidentified Polychaeta remains",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8531,1,3,10,27,"Vorderdarm oder Magen",2,133,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8532,1,1,10,28,"Vorderdarm oder Magen",1,1,"Astarte spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8532,1,1,10,28,"Vorderdarm oder Magen",226,440,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8532,1,1,10,28,"Vorderdarm oder Magen",NA,56,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8533,1,1,20,28,"Vorderdarm oder Magen",178,359,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8533,1,1,20,28,"Vorderdarm oder Magen",2,17,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8533,1,1,20,28,"Vorderdarm oder Magen",1,2,"Nephthys spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8533,1,1,20,28,"Vorderdarm oder Magen",NA,128,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8534,1,1,20,28,"Vorderdarm oder Magen",168,362,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8534,1,1,20,28,"Vorderdarm oder Magen",1,9,"Anaitides spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8534,1,1,20,28,"Vorderdarm oder Magen",NA,68,"Unidentified Polychaeta remains",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8534,1,1,20,28,"Vorderdarm oder Magen",NA,81,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8535,1,1,10,28,"Vorderdarm oder Magen",311,660,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8535,1,1,10,28,"Vorderdarm oder Magen",NA,85,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8535,1,1,10,28,"Vorderdarm oder Magen",1,40,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8536,1,1,20,28,"Vorderdarm oder Magen",188,428,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8536,1,1,20,28,"Vorderdarm oder Magen",1,2,"Disoma multisectosum",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8536,1,1,20,28,"Vorderdarm oder Magen",1,8,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8536,1,1,20,28,"Vorderdarm oder Magen",1,97,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8536,1,1,20,28,"Vorderdarm oder Magen",1,154,"Limanda limanda",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8536,1,1,20,28,"Vorderdarm oder Magen",1,6,"Other Polychaeta ",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8536,1,1,20,28,"Vorderdarm oder Magen",NA,92,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8537,1,1,20,29,"Vorderdarm oder Magen",180,374,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8537,1,1,20,29,"Vorderdarm oder Magen",NA,22,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8537,1,1,20,29,"Vorderdarm oder Magen",1,3,"Pectinaria koreni",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8538,1,1,10,15,"Vorderdarm oder Magen",15,9,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8538,1,1,10,15,"Vorderdarm oder Magen",4,10,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8538,1,1,10,15,"Vorderdarm oder Magen",1,5,"Harmothoe spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8538,1,1,10,15,"Vorderdarm oder Magen",NA,3,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8538,1,1,10,15,"Vorderdarm oder Magen",1,37,"Pomatoschistus minutus",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8539,1,1,20,16,"Vorderdarm oder Magen",21,14,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8539,1,1,20,16,"Vorderdarm oder Magen",30,58,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8539,1,1,20,16,"Vorderdarm oder Magen",1,36,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8539,1,1,20,16,"Vorderdarm oder Magen",NA,20,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8540,1,1,10,16,"Vorderdarm oder Magen",9,6,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8540,1,1,10,16,"Vorderdarm oder Magen",29,53,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8540,1,1,10,16,"Vorderdarm oder Magen",NA,16,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8541,1,1,10,16,"Vorderdarm oder Magen",9,3,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8541,1,1,10,16,"Vorderdarm oder Magen",25,55,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8541,1,1,10,16,"Vorderdarm oder Magen",1,1,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8541,1,1,10,16,"Vorderdarm oder Magen",NA,18,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8542,1,1,10,16,"Vorderdarm oder Magen",14,32,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8542,1,1,10,16,"Vorderdarm oder Magen",NA,2,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8542,1,1,10,16,"Vorderdarm oder Magen",1,1,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8543,1,1,10,16,"Vorderdarm oder Magen",8,7,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8543,1,1,10,16,"Vorderdarm oder Magen",NA,10,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8543,1,1,10,16,"Vorderdarm oder Magen",42,84,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8544,1,1,10,16,"Vorderdarm oder Magen",12,8,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8544,1,1,10,16,"Vorderdarm oder Magen",32,56,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8544,1,1,10,16,"Vorderdarm oder Magen",NA,10,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8545,1,1,20,17,"Vorderdarm oder Magen",8,7,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8545,1,1,20,17,"Vorderdarm oder Magen",93,183,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8545,1,1,20,17,"Vorderdarm oder Magen",1,2,"Crangon crangon",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8545,1,1,20,17,"Vorderdarm oder Magen",1,2,"Anaitides spp.",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8545,1,1,20,17,"Vorderdarm oder Magen",NA,16,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8546,1,1,10,17,"Vorderdarm oder Magen",2,2,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8546,1,1,10,17,"Vorderdarm oder Magen",9,19,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8546,1,1,10,17,"Vorderdarm oder Magen",NA,6,"Macerated",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8547,1,1,10,17,"Vorderdarm oder Magen",10,5,"Gastosaccus spinifer",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8547,1,1,10,17,"Vorderdarm oder Magen",1,5,"Mysis mixta",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
8547,1,1,10,17,"Vorderdarm oder Magen",60,124,"Diastylis rathkei",18,"Millionenviertel","1968-11-14","1968-11-13",244,"1968-11-15",-2,9.2,20.616
